Column 1,Column 2,Column 3,Column 4
USBC,LDCM_AceSBU1_1nF,Calculated_Resistance,0.001169
USBC,LDCM_AceSBU1_1nF,Calculated_Capacitance,0.001210
USBC,LDCM_AceSBU1_1nF,Calculated_Impedance_Magnitude,0.001663
USBC,LDCM_AceSBU1_1nF,Calculated_Impedance_Phase,0.001162
USBC,LDCM_AceSBU1_1nF,Disconnect_Cap,0.017200
USBC,LDCM_AceSBU1_2nF,Connect_Cap,0.017230
USBC,LDCM_AceSBU1_2nF,DELAY_100MS,0.109288
USBC,LDCM_AceSBU1_2nF,Cmds_Send,4.614090
USBC,LDCM_AceSBU1_2nF,DELAY_10MS_1,0.012881
USBC,LDCM_AceSBU1_2nF,Voltage_Channel_THD,0.002668
USBC,LDCM_AceSBU1_2nF,TIA_Channel_THD,0.001583
USBC,LDCM_AceSBU1_2nF,Leakage_Current_THD,0.001285
USBC,LDCM_AceSBU1_2nF,Calculated_Resistance,0.001124
USBC,LDCM_AceSBU1_2nF,Calculated_Capacitance,0.001146
USBC,LDCM_AceSBU1_2nF,Calculated_Impedance_Magnitude,0.001146
USBC,LDCM_AceSBU1_2nF,Calculated_Impedance_Phase,0.001636
USBC,LDCM_AceSBU1_2nF,Disconnect_Cap,0.016684
USBC,LDCM_AceSBU1_3nF,Connect_Cap,0.017792
USBC,LDCM_AceSBU1_3nF,DELAY_100MS,0.107743
USBC,LDCM_AceSBU1_3nF,Cmds_Send,4.632077
USBC,LDCM_AceSBU1_3nF,DELAY_10MS_1,0.015114
USBC,LDCM_AceSBU1_3nF,Voltage_Channel_THD,0.002660
USBC,LDCM_AceSBU1_3nF,TIA_Channel_THD,0.001281
USBC,LDCM_AceSBU1_3nF,Leakage_Current_THD,0.001450
USBC,LDCM_AceSBU1_3nF,Calculated_Resistance,0.001144
USBC,LDCM_AceSBU1_3nF,Calculated_Capacitance,0.001360
USBC,LDCM_AceSBU1_3nF,Calculated_Impedance_Magnitude,0.001452
USBC,LDCM_AceSBU1_3nF,Calculated_Impedance_Phase,0.001133
USBC,LDCM_AceSBU1_3nF,Disconnect_Cap,0.016788
USBC,LDCM_AceSBU1_1M,Connect_Res,0.016982
USBC,LDCM_AceSBU1_1M,DELAY_100MS,0.107388
USBC,LDCM_AceSBU1_1M,Cmds_Send,4.620479
USBC,LDCM_AceSBU1_1M,DELAY_10MS_1,0.012880
USBC,LDCM_AceSBU1_1M,Voltage_Channel_THD,0.002753
USBC,LDCM_AceSBU1_1M,TIA_Channel_THD,0.001557
USBC,LDCM_AceSBU1_1M,Leakage_Current_THD,0.001272
USBC,LDCM_AceSBU1_1M,Calculated_Resistance,0.001218
USBC,LDCM_AceSBU1_1M,Calculated_Capacitance,0.001188
USBC,LDCM_AceSBU1_1M,Calculated_Impedance_Magnitude,0.001676
USBC,LDCM_AceSBU1_1M,Calculated_Impedance_Phase,0.001141
USBC,LDCM_AceSBU1_1M,Disconnect_Res,0.017201
USBC,LDCM_AceSBU1_1M5,Connect_Res,0.017463
USBC,LDCM_AceSBU1_1M5,DELAY_100MS,0.110305
USBC,LDCM_AceSBU1_1M5,Cmds_Send,4.614797
USBC,LDCM_AceSBU1_1M5,DELAY_10MS_1,0.015973
USBC,LDCM_AceSBU1_1M5,Voltage_Channel_THD,0.001972
USBC,LDCM_AceSBU1_1M5,TIA_Channel_THD,0.001218
USBC,LDCM_AceSBU1_1M5,Leakage_Current_THD,0.001610
USBC,LDCM_AceSBU1_1M5,Calculated_Resistance,0.001512
USBC,LDCM_AceSBU1_1M5,Calculated_Capacitance,0.001421
USBC,LDCM_AceSBU1_1M5,Calculated_Impedance_Magnitude,0.001126
USBC,LDCM_AceSBU1_1M5,Calculated_Impedance_Phase,0.001246
USBC,LDCM_AceSBU1_1M5,Disconnect_Res,0.016106
USBC,LDCM_AceSBU1_300K1nF5,Connect_Res,0.017874
USBC,LDCM_AceSBU1_300K1nF5,DELAY_100MS,0.107068
USBC,LDCM_AceSBU1_300K1nF5,Cmds_Send,4.623062
USBC,LDCM_AceSBU1_300K1nF5,DELAY_10MS_1,0.013720
USBC,LDCM_AceSBU1_300K1nF5,Voltage_Channel_THD,0.002959
USBC,LDCM_AceSBU1_300K1nF5,TIA_Channel_THD,0.001262
USBC,LDCM_AceSBU1_300K1nF5,Leakage_Current_THD,0.001154
,,,
USBC,LDCM_AceSBU1_300K1nF5,Calculated_Resistance,0.001154
USBC,LDCM_AceSBU1_300K1nF5,Calculated_Capacitance,0.001163
USBC,LDCM_AceSBU1_300K1nF5,Calculated_Impedance_Magnitude,0.001285
USBC,LDCM_AceSBU1_300K1nF5,Calculated_Impedance_Phase,0.001507
USBC,LDCM_AceSBU1_300K1nF5,Disconnect_Res,0.016891
USBC,LDCM_AceSBU1_10K200nF,Connect_Res,0.018080
USBC,LDCM_AceSBU1_10K200nF,DELAY_100MS,0.104021
USBC,LDCM_AceSBU1_10K200nF,Cmds_Send,4.620874
USBC,LDCM_AceSBU1_10K200nF,DELAY_10MS_1,0.013836
USBC,LDCM_AceSBU1_10K200nF,Voltage_Channel_THD,0.001987
USBC,LDCM_AceSBU1_10K200nF,TIA_Channel_THD,0.001334
USBC,LDCM_AceSBU1_10K200nF,Leakage_Current_THD,0.001278
USBC,LDCM_AceSBU1_10K200nF,Calculated_Resistance,0.001261
USBC,LDCM_AceSBU1_10K200nF,Calculated_Capacitance,0.001278
USBC,LDCM_AceSBU1_10K200nF,Calculated_Impedance_Magnitude,0.001209
USBC,LDCM_AceSBU1_10K200nF,Calculated_Impedance_Phase,0.001184
USBC,LDCM_AceSBU1_10K200nF,Disconnect_Res,0.017077
USBC,LDCM_AceSBU2_Open,Connect_Res,0.016789
USBC,LDCM_AceSBU2_Open,DELAY_100MS,0.107571
USBC,LDCM_AceSBU2_Open,Cmds_Send,4.611059
USBC,LDCM_AceSBU2_Open,DELAY_10MS,0.013687
USBC,LDCM_AceSBU2_Open,Voltage_Channel_THD,0.002681
USBC,LDCM_AceSBU2_Open,TIA_Channel_THD,0.001213
USBC,LDCM_AceSBU2_Open,Leakage_Current_THD,0.001182
USBC,LDCM_AceSBU2_Open,Voltage_Channel_SNR,0.001493
USBC,LDCM_AceSBU2_Open,Voltage_SNR_closest_freq,0.001151
USBC,LDCM_AceSBU2_Open,TIA_Channel_SNR,0.001816
USBC,LDCM_AceSBU2_Open,TIA_SNR_closest_freq,0.001166
USBC,LDCM_AceSBU2_Open,Leakage_Current_SNR,0.001138
USBC,LDCM_AceSBU2_Open,Current_SNR_closest_freq,0.001142
USBC,LDCM_AceSBU2_Open,Voltage_Channel_Amplitude,0.001311
USBC,LDCM_AceSBU2_Open,Voltage_Channel_Phase,0.001433
USBC,LDCM_AceSBU2_Open,TIA_Channel_Amplitude,0.001161
USBC,LDCM_AceSBU2_Open,TIA_Channel_Phase,0.001109
USBC,LDCM_AceSBU2_Open,Current_Channel_Amplitude,0.001539
USBC,LDCM_AceSBU2_Open,Current_Channel_Phase,0.001134
USBC,LDCM_AceSBU2_Open,Calculated_Resistance,0.001174
USBC,LDCM_AceSBU2_Open,Calculated_Capacitance,0.001746
USBC,LDCM_AceSBU2_Open,Calculated_Impedance_Magnitude,0.001470
USBC,LDCM_AceSBU2_Open,Calculated_Impedance_Phase,0.001134
USBC,LDCM_AceSBU2_Open,Disconnect_Res,0.017215
USBC,LDCM_AceSBU2_1nF,Connect_Cap,0.017282
USBC,LDCM_AceSBU2_1nF,DELAY_100MS,0.107744
USBC,LDCM_AceSBU2_1nF,Cmds_Send,4.597484
USBC,LDCM_AceSBU2_1nF,DELAY_10MS_1,0.015223
USBC,LDCM_AceSBU2_1nF,Voltage_Channel_THD,0.002696
USBC,LDCM_AceSBU2_1nF,TIA_Channel_THD,0.001160
USBC,LDCM_AceSBU2_1nF,Leakage_Current_THD,0.001268
USBC,LDCM_AceSBU2_1nF,Voltage_Channel_SNR,0.001140
USBC,LDCM_AceSBU2_1nF,Voltage_SNR_closest_freq,0.001443
USBC,LDCM_AceSBU2_1nF,TIA_Channel_SNR,0.001194
USBC,LDCM_AceSBU2_1nF,TIA_SNR_closest_freq,0.001548
USBC,LDCM_AceSBU2_1nF,Leakage_Current_SNR,0.001425
USBC,LDCM_AceSBU2_1nF,Current_SNR_closest_freq,0.001739
USBC,LDCM_AceSBU2_1nF,Voltage_Channel_Amplitude,0.001304
USBC,LDCM_AceSBU2_1nF,Voltage_Channel_Phase,0.001452
USBC,LDCM_AceSBU2_1nF,TIA_Channel_Amplitude,0.001152
USBC,LDCM_AceSBU2_1nF,TIA_Channel_Phase,0.001427
USBC,LDCM_AceSBU2_1nF,Current_Channel_Amplitude,0.001234
USBC,LDCM_AceSBU2_1nF,Current_Channel_Phase,0.001330
USBC,LDCM_AceSBU2_1nF,Calculated_Resistance,0.001258
USBC,LDCM_AceSBU2_1nF,Calculated_Capacitance,0.001155
USBC,LDCM_AceSBU2_1nF,Calculated_Impedance_Magnitude,0.001477
USBC,LDCM_AceSBU2_1nF,Calculated_Impedance_Phase,0.001397
USBC,LDCM_AceSBU2_1nF,Disconnect_Cap,0.017226
USBC,LDCM_AceSBU2_2nF,Connect_Cap,0.016800
USBC,LDCM_AceSBU2_2nF,DELAY_100MS,0.108730
USBC,LDCM_AceSBU2_2nF,Cmds_Send,4.604815
USBC,LDCM_AceSBU2_2nF,DELAY_10MS_1,0.012606
USBC,LDCM_AceSBU2_2nF,Voltage_Channel_THD,0.002771
USBC,LDCM_AceSBU2_2nF,TIA_Channel_THD,0.001227
USBC,LDCM_AceSBU2_2nF,Leakage_Current_THD,0.001223
USBC,LDCM_AceSBU2_2nF,Voltage_Channel_SNR,0.001206
USBC,LDCM_AceSBU2_2nF,Voltage_SNR_closest_freq,0.001234
USBC,LDCM_AceSBU2_2nF,TIA_Channel_SNR,0.001314
USBC,LDCM_AceSBU2_2nF,TIA_SNR_closest_freq,0.001240
USBC,LDCM_AceSBU2_2nF,Leakage_Current_SNR,0.001571
USBC,LDCM_AceSBU2_2nF,Current_SNR_closest_freq,0.001158
USBC,LDCM_AceSBU2_2nF,Voltage_Channel_Amplitude,0.001183
USBC,LDCM_AceSBU2_2nF,Voltage_Channel_Phase,0.001489
USBC,LDCM_AceSBU2_2nF,TIA_Channel_Amplitude,0.001273
USBC,LDCM_AceSBU2_2nF,TIA_Channel_Phase,0.001423
USBC,LDCM_AceSBU2_2nF,Current_Channel_Amplitude,0.001232
USBC,LDCM_AceSBU2_2nF,Current_Channel_Phase,0.001420
USBC,LDCM_AceSBU2_2nF,Calculated_Resistance,0.001406
USBC,LDCM_AceSBU2_2nF,Calculated_Capacitance,0.001190
USBC,LDCM_AceSBU2_2nF,Calculated_Impedance_Magnitude,0.001686
USBC,LDCM_AceSBU2_2nF,Calculated_Impedance_Phase,0.001186
USBC,LDCM_AceSBU2_2nF,Disconnect_Cap,0.017758
USBC,LDCM_AceSBU2_3nF,Connect_Cap,0.017244
USBC,LDCM_AceSBU2_3nF,DELAY_100MS,0.103392
USBC,LDCM_AceSBU2_3nF,Cmds_Send,4.608716
USBC,LDCM_AceSBU2_3nF,DELAY_10MS_1,0.011865
USBC,LDCM_AceSBU2_3nF,Voltage_Channel_THD,0.002162
USBC,LDCM_AceSBU2_3nF,TIA_Channel_THD,0.001563
USBC,LDCM_AceSBU2_3nF,Leakage_Current_THD,0.001349
USBC,LDCM_AceSBU2_3nF,Voltage_Channel_SNR,0.001612
USBC,LDCM_AceSBU2_3nF,Voltage_SNR_closest_freq,0.001406
USBC,LDCM_AceSBU2_3nF,TIA_Channel_SNR,0.002304
USBC,LDCM_AceSBU2_3nF,TIA_SNR_closest_freq,0.001150
USBC,LDCM_AceSBU2_3nF,Leakage_Current_SNR,0.001467
USBC,LDCM_AceSBU2_3nF,Current_SNR_closest_freq,0.001139
USBC,LDCM_AceSBU2_3nF,Voltage_Channel_Amplitude,0.001284
USBC,LDCM_AceSBU2_3nF,Voltage_Channel_Phase,0.001386
USBC,LDCM_AceSBU2_3nF,TIA_Channel_Amplitude,0.001154
USBC,LDCM_AceSBU2_3nF,TIA_Channel_Phase,0.001236
USBC,LDCM_AceSBU2_3nF,Current_Channel_Amplitude,0.001341
USBC,LDCM_AceSBU2_3nF,Current_Channel_Phase,0.001483
USBC,LDCM_AceSBU2_3nF,Calculated_Resistance,0.001437
USBC,LDCM_AceSBU2_3nF,Calculated_Capacitance,0.001408
USBC,LDCM_AceSBU2_3nF,Calculated_Impedance_Magnitude,0.001410
USBC,LDCM_AceSBU2_3nF,Calculated_Impedance_Phase,0.001426
USBC,LDCM_AceSBU2_3nF,Disconnect_Cap,0.017740
USBC,LDCM_AceSBU2_1M,Connect_Res,0.017111
USBC,LDCM_AceSBU2_1M,DELAY_100MS,0.109137
USBC,LDCM_AceSBU2_1M,Cmds_Send,4.617457
USBC,LDCM_AceSBU2_1M,DELAY_10MS_1,0.016426
USBC,LDCM_AceSBU2_1M,Voltage_Channel_THD,0.002321
USBC,LDCM_AceSBU2_1M,TIA_Channel_THD,0.001180
USBC,LDCM_AceSBU2_1M,Leakage_Current_THD,0.001236
USBC,LDCM_AceSBU2_1M,Voltage_Channel_SNR,0.001251
USBC,LDCM_AceSBU2_1M,Voltage_SNR_closest_freq,0.001337
USBC,LDCM_AceSBU2_1M,TIA_Channel_SNR,0.001194
USBC,LDCM_AceSBU2_1M,TIA_SNR_closest_freq,0.001815
USBC,LDCM_AceSBU2_1M,Leakage_Current_SNR,0.001226
USBC,LDCM_AceSBU2_1M,Current_SNR_closest_freq,0.001140
USBC,LDCM_AceSBU2_1M,Voltage_Channel_Amplitude,0.001145
USBC,LDCM_AceSBU2_1M,Voltage_Channel_Phase,0.001105
USBC,LDCM_AceSBU2_1M,TIA_Channel_Amplitude,0.001592
USBC,LDCM_AceSBU2_1M,TIA_Channel_Phase,0.001131
USBC,LDCM_AceSBU2_1M,Current_Channel_Amplitude,0.001193
USBC,LDCM_AceSBU2_1M,Current_Channel_Phase,0.001442
USBC,LDCM_AceSBU2_1M,Calculated_Resistance,0.001134
USBC,LDCM_AceSBU2_1M,Calculated_Capacitance,0.001464
USBC,LDCM_AceSBU2_1M,Calculated_Impedance_Magnitude,0.001125
USBC,LDCM_AceSBU2_1M,Calculated_Impedance_Phase,0.001650
USBC,LDCM_AceSBU2_1M,Disconnect_Res,0.017388
USBC,LDCM_AceSBU2_1M5,Connect_Res,0.016710
USBC,LDCM_AceSBU2_1M5,DELAY_100MS,0.103958
USBC,LDCM_AceSBU2_1M5,Cmds_Send,4.594866
USBC,LDCM_AceSBU2_1M5,DELAY_10MS_1,0.014378
USBC,LDCM_AceSBU2_1M5,Voltage_Channel_THD,0.002636
USBC,LDCM_AceSBU2_1M5,TIA_Channel_THD,0.001172
USBC,LDCM_AceSBU2_1M5,Leakage_Current_THD,0.001239
USBC,LDCM_AceSBU2_1M5,Voltage_Channel_SNR,0.001366
USBC,LDCM_AceSBU2_1M5,Voltage_SNR_closest_freq,0.001139
USBC,LDCM_AceSBU2_1M5,TIA_Channel_SNR,0.001261
USBC,LDCM_AceSBU2_1M5,TIA_SNR_closest_freq,0.001402
USBC,LDCM_AceSBU2_1M5,Leakage_Current_SNR,0.001121
USBC,LDCM_AceSBU2_1M5,Current_SNR_closest_freq,0.001265
USBC,LDCM_AceSBU2_1M5,Voltage_Channel_Amplitude,0.001374
USBC,LDCM_AceSBU2_1M5,Voltage_Channel_Phase,0.001298
USBC,LDCM_AceSBU2_1M5,TIA_Channel_Amplitude,0.001771
USBC,LDCM_AceSBU2_1M5,TIA_Channel_Phase,0.001116
USBC,LDCM_AceSBU2_1M5,Current_Channel_Amplitude,0.001526
USBC,LDCM_AceSBU2_1M5,Current_Channel_Phase,0.001123
USBC,LDCM_AceSBU2_1M5,Calculated_Resistance,0.001432
USBC,LDCM_AceSBU2_1M5,Calculated_Capacitance,0.001443
USBC,LDCM_AceSBU2_1M5,Calculated_Impedance_Magnitude,0.001266
USBC,LDCM_AceSBU2_1M5,Calculated_Impedance_Phase,0.001317
USBC,LDCM_AceSBU2_1M5,Disconnect_Res,0.016091
USBC,LDCM_AceSBU2_300K1nF5,Connect_Res,0.017601
USBC,LDCM_AceSBU2_300K1nF5,DELAY_100MS,0.108534
USBC,LDCM_AceSBU2_300K1nF5,Cmds_Send,4.603922
USBC,LDCM_AceSBU2_300K1nF5,DELAY_10MS_1,0.015700
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_THD,0.002357
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_THD,0.001193
USBC,LDCM_AceSBU2_300K1nF5,Leakage_Current_THD,0.001181
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_SNR,0.001292
USBC,LDCM_AceSBU2_300K1nF5,Voltage_SNR_closest_freq,0.001679
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_SNR,0.001173
USBC,LDCM_AceSBU2_300K1nF5,TIA_SNR_closest_freq,0.001177
USBC,LDCM_AceSBU2_300K1nF5,Leakage_Current_SNR,0.001254
USBC,LDCM_AceSBU2_300K1nF5,Current_SNR_closest_freq,0.001166
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_Amplitude,0.001161
USBC,LDCM_AceSBU2_300K1nF5,Voltage_Channel_Phase,0.001604
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_Amplitude,0.001163
USBC,LDCM_AceSBU2_300K1nF5,TIA_Channel_Phase,0.001115
USBC,LDCM_AceSBU2_300K1nF5,Current_Channel_Amplitude,0.001490
USBC,LDCM_AceSBU2_300K1nF5,Current_Channel_Phase,0.001136
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Resistance,0.001152
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Capacitance,0.001282
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Impedance_Magnitude,0.001547
USBC,LDCM_AceSBU2_300K1nF5,Calculated_Impedance_Phase,0.001088
USBC,LDCM_AceSBU2_300K1nF5,Disconnect_Res,0.017311
USBC,LDCM_AceSBU2_10K200nF,Connect_Res,0.018101
USBC,LDCM_AceSBU2_10K200nF,DELAY_100MS,0.107832
USBC,LDCM_AceSBU2_10K200nF,Cmds_Send,4.592756
USBC,LDCM_AceSBU2_10K200nF,DELAY_10MS_1,0.012775
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_THD,0.002731
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_THD,0.001142
USBC,LDCM_AceSBU2_10K200nF,Leakage_Current_THD,0.001554
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_SNR,0.001222
USBC,LDCM_AceSBU2_10K200nF,Voltage_SNR_closest_freq,0.001460
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_SNR,0.001311
USBC,LDCM_AceSBU2_10K200nF,TIA_SNR_closest_freq,0.001160
USBC,LDCM_AceSBU2_10K200nF,Leakage_Current_SNR,0.001153
USBC,LDCM_AceSBU2_10K200nF,Current_SNR_closest_freq,0.001424
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_Amplitude,0.001171
USBC,LDCM_AceSBU2_10K200nF,Voltage_Channel_Phase,0.001499
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_Amplitude,0.001156
USBC,LDCM_AceSBU2_10K200nF,TIA_Channel_Phase,0.001266
USBC,LDCM_AceSBU2_10K200nF,Current_Channel_Amplitude,0.001341
USBC,LDCM_AceSBU2_10K200nF,Current_Channel_Phase,0.001116
USBC,LDCM_AceSBU2_10K200nF,Calculated_Resistance,0.001392
USBC,LDCM_AceSBU2_10K200nF,Calculated_Capacitance,0.001559
USBC,LDCM_AceSBU2_10K200nF,Calculated_Impedance_Magnitude,0.001188
USBC,LDCM_AceSBU2_10K200nF,Calculated_Impedance_Phase,0.001398
USBC,LDCM_AceSBU2_10K200nF,Disconnect_Res,0.016817
USBC,LDCM_Loopback,Connect_Res,0.007762
USBC,LDCM_Loopback,DELAY_100MS,0.105587
USBC,LDCM_Loopback,Cmds_Send,4.507422
USBC,LDCM_Loopback,DELAY_10MS,0.014086
USBC,LDCM_Loopback,Voltage_Channel_THD,0.002411
,,,
USBC,LDCM_Loopback,TIA_Channel_THD,0.001147
USBC,LDCM_Loopback,Leakage_Current_THD,0.001275
USBC,LDCM_Loopback,Voltage_Channel_SNR,0.001148
USBC,LDCM_Loopback,Voltage_SNR_closest_freq,0.001406
USBC,LDCM_Loopback,TIA_Channel_SNR,0.001141
USBC,LDCM_Loopback,TIA_SNR_closest_freq,0.001250
USBC,LDCM_Loopback,Leakage_Current_SNR,0.001385
USBC,LDCM_Loopback,Current_SNR_closest_freq,0.001185
USBC,LDCM_Loopback,Voltage_Channel_Amplitude,0.001260
USBC,LDCM_Loopback,Voltage_Channel_Phase,0.001365
USBC,LDCM_Loopback,TIA_Channel_Amplitude,0.001146
USBC,LDCM_Loopback,TIA_Channel_Phase,0.001678
USBC,LDCM_Loopback,Current_Channel_Amplitude,0.001104
USBC,LDCM_Loopback,Current_Channel_Phase,0.001399
USBC,LDCM_Loopback,Calculated_Resistance,0.001262
USBC,LDCM_Loopback,Calculated_Capacitance,0.001349
USBC,LDCM_Loopback,Calculated_Impedance_Magnitude,0.001122
USBC,LDCM_Loopback,Calculated_Impedance_Phase,0.001396
USBC,LDCM_Loopback,Disonnect_Res,0.006749
USBC,LDCM_PDM_Loopback,Cmds_Send,5.629652
USBC,LDCM_PDM_Loopback,Delay_10MS,0.012720
USBC,LDCM_PDM_Loopback,Voltage_Channel_THD,0.002576
USBC,LDCM_PDM_Loopback,TIA_Channel_THD,0.001281
USBC,LDCM_PDM_Loopback,Leakage_Current_THD,0.001288
USBC,LDCM_PDM_Loopback,Voltage_Channel_SNR,0.001251
USBC,LDCM_PDM_Loopback,Voltage_SNR_closest_freq,0.001263
USBC,LDCM_PDM_Loopback,TIA_Channel_SNR,0.001181
USBC,LDCM_PDM_Loopback,TIA_SNR_closest_freq,0.001152
USBC,LDCM_PDM_Loopback,Leakage_Current_SNR,0.001114
USBC,LDCM_PDM_Loopback,Current_SNR_closest_freq,0.001303
USBC,LDCM_PDM_Loopback,Voltage_Channel_Amplitude,0.001602
USBC,LDCM_PDM_Loopback,Voltage_Channel_Phase,0.001133
USBC,LDCM_PDM_Loopback,TIA_Channel_Amplitude,0.001163
USBC,LDCM_PDM_Loopback,TIA_Channel_Phase,0.001107
USBC,LDCM_PDM_Loopback,Current_Channel_Amplitude,0.001116
USBC,LDCM_PDM_Loopback,Current_Channel_Phase,0.001227
USBC,LDCM_MUX_Off_1,Cmds_Send_1,0.269495
USBC,LDCM_MUX_Off_1,GPIO_LDCM_TO_AOP_INVALID_High,0.153118
USBC,LDCM_Trace_Default,Cmds_Send,0.199609
USBC,LDCM_Trace_Default,GPIO_LDCM_TO_AOP_INVALID_Low,0.171684
USBC,LDCM_Trace_OVP5V,VBUS_TO_LDCM_TRACE1_CONNECT,0.007956
USBC,LDCM_Trace_OVP5V,VDM_CC1_TO_DISCONNECT,0.009337
USBC,LDCM_Trace_OVP5V,DELAY_100MS,0.109417
USBC,LDCM_Trace_OVP5V,Set_VBUS_to_5V,0.020821
USBC,LDCM_Trace_OVP5V,DELAY_100MS_1,0.110258
USBC,LDCM_Trace_OVP5V,GPIO_LDCM_TO_AOP_INVALID_High,0.143983
USBC,LDCM_Trace_OVP0V,Set_VBUS_to_0V,0.015861
USBC,LDCM_Trace_OVP0V,DELAY_100MS,0.110419
USBC,LDCM_Trace_OVP0V,GPIO_LDCM_TO_AOP_INVALID_Low,0.116023
USBC,LDCM_Trace_OVP17V,Set_VBUS_to_17V,0.018064
USBC,LDCM_Trace_OVP17V,DELAY_100MS,0.105629
USBC,LDCM_Trace_OVP17V,GPIO_LDCM_TO_AOP_INVALID_High,0.137061
USBC,LDCM_Trace_OVP0V_1,Set_VBUS_to_0V_1,0.017422
USBC,LDCM_Trace_OVP0V_1,DELAY_1000MS_1,1.011407
USBC,LDCM_Trace_OVP0V_1,GPIO_LDCM_TO_AOP_INVALID_Low_Post,0.132159
USBC,LDCM_Trace_Default,VDM_CC1_TO_ACE_CC1,0.009140
USBC,LDCM_Trace_Default,Set_VBUS_to_5V,0.020216
USBC,LDCM_Trace_Default,DELAY_100MS,0.104029
USBC,LDCM_Trace_Default,VBUS_TO_LDCM_TRACE1_DISCONNECT,0.008109
USBC,LDCM_End,exit,0.674477
USBC,LDCM_Initial_CC1Enabled_VBUSOn,PPVBUS_USB_EMI,0.101477
USBC,LDCM_Initial_CC1Enabled_VBUSOn,smc_fread_VQ0u,0.096400
USBC,LDCM_Initial_CC1Enabled_VBUSOn,DELAY_100MS,0.107637
USBC,LDCM_Initial_CC1Enabled_VBUSOn,ACE_CC_Status,0.146132
USBC,LDCM_Initial_CC1Enabled_VBUSOn,PPVBUS_USB_EMI_1,0.102323
USBC,LDCM_CC1Disabled_VBUSOff,Disable_CC,0.204464
USBC,LDCM_CC1Disabled_VBUSOff,smc_fread_VQ0u,0.105387
USBC,LDCM_CC1Disabled_VBUSOff,DELAY_100MS,0.109607
USBC,LDCM_CC1Disabled_VBUSOff,ACE_CC_Status,0.150616
USBC,LDCM_CC1Disabled_VBUSOff,PPVBUS_USB_EMI,0.102904
USBC,LDCM_CC1Enabled_VBUSOn,Enable_CC,0.091784
USBC,LDCM_CC1Enabled_VBUSOn,smc_fread_VQ0u,0.110389
USBC,LDCM_CC1Enabled_VBUSOn,DELAY_1000MS,1.005305
USBC,LDCM_CC1Enabled_VBUSOn,ACE_CC_Status,0.155080
USBC,LDCM_CC1Enabled_VBUSOn,PPVBUS_USB_EMI,0.104228
Mic,FR_DmicC3_PDM1KHz,DIS_Connect_USB_power,0.009359
Mic,FR_DmicC3_PDM1KHz,DELAY_200MS_1,0.210888
Mic,FR_DmicC3_PDM1KHz,CC_Disconn,0.009737
Mic,FR_DmicC3_PDM1KHz,DELAY_1000MS,1.010481
Mic,FR_DmicC3_PDM1KHz,BATT_Power_4V3,0.020713
Mic,FR_DmicC3_PDM1KHz,DELAY_200MS_2,0.510597
Mic,FR_DmicC3_PDM1KHz,DMIC1_EN_TO_CONNECT,0.011423
Mic,FR_DmicC3_PDM1KHz,DMIC_1,0.020294
Mic,FR_DmicC3_PDM1KHz,DELAY_500MS_1,0.508895
Mic,FR_DmicC3_PDM1KHz,Output_pdm,0.007442
Mic,FR_DmicC3_PDM1KHz,Audio_Reset,0.142641
Mic,FR_DmicC3_PDM1KHz,Clear_Buff,0.101986
Mic,FR_DmicC3_PDM1KHz,DELAY_1000MS_1,1.009459
Mic,FR_DmicC3_PDM1KHz,DMIC0,0.100417
Mic,FR_DmicC3_PDM1KHz,DELAY_50MS_1,0.052583
Mic,FR_DmicC3_PDM1KHz,DMIC1,0.106507
Mic,FR_DmicC3_PDM1KHz,DELAY_50MS_2,0.059772
Mic,FR_DmicC3_PDM1KHz,Record_audio_Dmic1,1.149616
Mic,FR_DmicC3_PDM1KHz,DELAY_1000MS_2,0.060594
Mic,FR_DmicC3_PDM1KHz,Process_Audio_FFT_Dmic1,0.148986
Mic,FR_DmicC3_PDM1KHz,DMIC1_FREQ,0.002076
Mic,FR_DmicC3_PDM1KHz,DMIC1_Peak_Magnitude,0.001602
Mic,FR_DmicFHC_PDM1KHz,DMIC_2,0.018161
Mic,FR_DmicFHC_PDM1KHz,DELAY_500MS_2,0.512258
Mic,FR_DmicFHC_PDM1KHz,Output_pdm_Dmic2,0.005900
Mic,FR_DmicFHC_PDM1KHz,Audio_Reset_Dmic2,0.113140
Mic,FR_DmicFHC_PDM1KHz,Clear_Buff_Dmic2,0.103526
Mic,FR_DmicFHC_PDM1KHz,DELAY_1000MS_3,1.007308
Mic,FR_DmicFHC_PDM1KHz,DMIC0,0.108177
